delta,S,n_zero_crossings,action_structure,zero_crossings,H_at_left_boundary,H_at_right_boundary
0.15000000000000002,188,1,upper_tail_only,-6.44(neg_to_pos),-1.8808105008472427,0.0053783793671906555
0.15000000000000002,190,1,upper_tail_only,-6.44(neg_to_pos),-1.8808104889741997,0.005435415175917058
0.15000000000000002,192,1,upper_tail_only,-6.44(neg_to_pos),-1.8808104773485113,0.005492447186443261
0.15000000000000002,194,1,upper_tail_only,-6.44(neg_to_pos),-1.8808104659625284,0.005549475399148518
0.15000000000000002,196,1,upper_tail_only,-6.44(neg_to_pos),-1.8808104548089117,0.005606499814412302
0.15000000000000002,198,1,upper_tail_only,-6.44(neg_to_pos),-1.880810443880621,0.005663520432613645
0.15000000000000002,200,1,upper_tail_only,-6.44(neg_to_pos),-1.880810433170896,0.005720537254132241
0.16,2,1,upper_tail_only,-6.00(neg_to_pos),-2.37741298325641,5.739454077158257e-5
0.16,4,1,upper_tail_only,-6.01(neg_to_pos),-2.3773599749568657,1.1478524745345275e-4
0.16,6,1,upper_tail_only,-6.01(neg_to_pos),-2.377342304796838,1.7217212042996977e-4
0.16,8,1,upper_tail_only,-6.01(neg_to_pos),-2.3773334695805346,2.2955516008504873e-4
0.16,10,1,upper_tail_only,-6.01(neg_to_pos),-2.3773281684071392,2.8693436680304885e-4
0.16,12,1,upper_tail_only,-6.01(neg_to_pos),-2.3773246342733696,3.443097409676632e-4
0.16,14,1,upper_tail_only,-6.01(neg_to_pos),-2.3773221098832042,4.0168128296302896e-4
0.16,16,1,upper_tail_only,-6.01(neg_to_pos),-2.377320216585713,4.590489931728392e-4
0.16,18,1,upper_tail_only,-6.01(neg_to_pos),-2.3773187440181136,5.164128719814531e-4
0.16,20,1,upper_tail_only,-6.01(neg_to_pos),-2.3773175659622163,5.737729197723418e-4
0.16,22,1,upper_tail_only,-6.01(neg_to_pos),-2.377316602097099,6.311291369291983e-4
0.16,24,1,upper_tail_only,-6.01(neg_to_pos),-2.3773157988753413,6.884815238359376e-4
0.16,26,1,upper_tail_only,-6.01(neg_to_pos),-2.3773151192255755,7.45830080876031e-4
0.16,28,1,upper_tail_only,-6.01(neg_to_pos),-2.377314536668205,8.031748084333934e-4
0.16,30,1,upper_tail_only,-6.01(neg_to_pos),-2.377314031784832,8.605157068912739e-4
0.16,32,1,upper_tail_only,-6.01(neg_to_pos),-2.377313590011637,9.178527766333655e-4
0.16,34,1,upper_tail_only,-6.01(neg_to_pos),-2.37731320021157,9.751860180431393e-4
0.16,36,1,upper_tail_only,-6.01(neg_to_pos),-2.377312853722473,0.0010325154315038443
0.16,38,1,upper_tail_only,-6.01(neg_to_pos),-2.3773125437057945,0.0010898410173989515
0.16,40,1,upper_tail_only,-6.01(neg_to_pos),-2.377312264690688,0.0011471627761117098
0.16,42,1,upper_tail_only,-6.01(neg_to_pos),-2.3773120122483706,0.0012044807080255904
0.16,44,1,upper_tail_only,-6.01(neg_to_pos),-2.3773117827552905,0.001261794813523398
0.16,46,1,upper_tail_only,-6.01(neg_to_pos),-2.377311573218077,0.001319105092988604
0.16,48,1,upper_tail_only,-6.01(neg_to_pos),-2.3773113811422526,0.0013764115468042348
0.16,50,1,upper_tail_only,-6.01(neg_to_pos),-2.377311204432457,0.0014337141753530958
0.16,52,1,upper_tail_only,-6.01(neg_to_pos),-2.37731104131569,0.0014910129790186577
0.16,54,1,upper_tail_only,-6.01(neg_to_pos),-2.3773108902816187,0.0015483079581835035
0.16,56,1,upper_tail_only,-6.01(neg_to_pos),-2.3773107500356714,0.0016055991132306602
0.16,58,1,upper_tail_only,-6.01(neg_to_pos),-2.3773106194618387,0.0016628864445429326
0.16,60,1,upper_tail_only,-6.01(neg_to_pos),-2.3773104975929096,0.0017201699525031255
0.16,62,1,upper_tail_only,-6.01(neg_to_pos),-2.3773103835864764,0.001777449637493822
0.16,64,1,upper_tail_only,-6.01(neg_to_pos),-2.3773102767054315,0.001834725499898049
0.16,66,1,upper_tail_only,-6.01(neg_to_pos),-2.3773101763020135,0.001891997540098389
0.16,68,1,upper_tail_only,-6.01(neg_to_pos),-2.3773100818046684,0.0019492657584769812
0.16,70,1,upper_tail_only,-6.01(neg_to_pos),-2.377309992707162,0.0020065301554170745
0.16,72,1,upper_tail_only,-6.01(neg_to_pos),-2.377309908559509,0.0020637907313005854
0.16,74,1,upper_tail_only,-6.01(neg_to_pos),-2.3773098289603696,0.002121047486510097
0.16,76,1,upper_tail_only,-6.01(neg_to_pos),-2.377309753550652,0.00217830042142797
0.16,78,1,upper_tail_only,-6.01(neg_to_pos),-2.3773096820080934,0.0022355495364367872
0.16,80,1,upper_tail_only,-6.01(neg_to_pos),-2.377309614042657,0.0022927948319186875
0.16,82,1,upper_tail_only,-6.01(neg_to_pos),-2.377309549392603,0.0023500363082558096
0.16,84,1,upper_tail_only,-6.01(neg_to_pos),-2.377309487821118,0.002407273965830292
0.16,86,1,upper_tail_only,-6.01(neg_to_pos),-2.37730942911342,0.002464507805024496
0.16,88,1,upper_tail_only,-6.01(neg_to_pos),-2.377309373074249,0.0025217378262203383
0.16,90,1,upper_tail_only,-6.01(neg_to_pos),-2.377309319525704,0.002578964029799735
0.16,92,1,upper_tail_only,-6.01(neg_to_pos),-2.3773092683053543,0.0026361864161450477
0.16,94,1,upper_tail_only,-6.01(neg_to_pos),-2.3773092192645913,0.0026934049856377484
0.16,96,1,upper_tail_only,-6.01(neg_to_pos),-2.37730917226719,0.0027506197386601983
0.16,98,1,upper_tail_only,-6.01(neg_to_pos),-2.377309127188048,0.0028078306755936477
0.16,100,1,upper_tail_only,-6.01(neg_to_pos),-2.3773090839120696,0.0028650377968204577
0.16,102,1,upper_tail_only,-6.01(neg_to_pos),-2.377309042333186,0.0029222411027218786
0.16,104,1,upper_tail_only,-6.01(neg_to_pos),-2.3773090023534884,0.0029794405936798274
0.16,106,1,upper_tail_only,-6.01(neg_to_pos),-2.377308963882457,0.0030366362700757765
0.16,108,1,upper_tail_only,-6.01(neg_to_pos),-2.3773089268362773,0.0030938281322916428
0.16,110,1,upper_tail_only,-6.01(neg_to_pos),-2.3773088911372295,0.0031510161807084547
0.16,112,1,upper_tail_only,-6.01(neg_to_pos),-2.377308856713146,0.003208200415707907
0.16,114,1,upper_tail_only,-6.01(neg_to_pos),-2.377308823496924,0.003265380837671472
0.16,116,1,upper_tail_only,-6.01(neg_to_pos),-2.3773087914260884,0.003322557446980623
0.16,118,1,upper_tail_only,-6.01(neg_to_pos),-2.3773087604423977,0.003379730244016388
0.16,120,1,upper_tail_only,-6.01(neg_to_pos),-2.377308730491496,0.0034368992291600176
0.16,122,1,upper_tail_only,-6.01(neg_to_pos),-2.3773087015225904,0.0034940644027932066
0.16,124,1,upper_tail_only,-6.01(neg_to_pos),-2.377308673488164,0.0035512257652965395
0.16,126,1,upper_tail_only,-6.01(neg_to_pos),-2.377308646343719,0.003608383317051489
0.16,128,1,upper_tail_only,-6.01(neg_to_pos),-2.377308620047537,0.0036655370584388614
0.16,130,1,upper_tail_only,-6.01(neg_to_pos),-2.3773085945604677,0.0037226869898399073
0.16,132,1,upper_tail_only,-6.01(neg_to_pos),-2.3773085698457326,0.0037798331116354333
0.16,134,1,upper_tail_only,-6.01(neg_to_pos),-2.3773085458687504,0.003836975424206468
0.16,136,1,upper_tail_only,-6.01(neg_to_pos),-2.377308522596973,0.0038941139279338177
0.16,138,1,upper_tail_only,-6.01(neg_to_pos),-2.3773084999997396,0.003951248623198067
0.16,140,1,upper_tail_only,-6.01(neg_to_pos),-2.37730847804814,0.0040083795103804665
0.16,142,1,upper_tail_only,-6.01(neg_to_pos),-2.3773084567148954,0.004065506589861156
0.16,144,1,upper_tail_only,-6.01(neg_to_pos),-2.3773084359742405,0.0041226298620213875
0.16,146,1,upper_tail_only,-6.01(neg_to_pos),-2.3773084158018216,0.0041797493272413
0.16,148,1,upper_tail_only,-6.01(neg_to_pos),-2.3773083961746035,0.004236864985901478
0.16,150,1,upper_tail_only,-6.01(neg_to_pos),-2.3773083770707775,0.004293976838382729
0.16,152,1,upper_tail_only,-6.01(neg_to_pos),-2.3773083584696826,0.004351084885065193
0.16,154,1,upper_tail_only,-6.01(neg_to_pos),-2.377308340351733,0.004408189126329454
0.16,156,1,upper_tail_only,-6.01(neg_to_pos),-2.377308322698346,0.004465289562555652
0.16,158,1,upper_tail_only,-6.01(neg_to_pos),-2.3773083054918795,0.004522386194124373
0.16,160,1,upper_tail_only,-6.01(neg_to_pos),-2.377308288715575,0.0045794790214157555
0.16,162,1,upper_tail_only,-6.01(neg_to_pos),-2.377308272353499,0.004636568044809941
0.16,164,1,upper_tail_only,-6.01(neg_to_pos),-2.3773082563904984,0.00469365326468707
0.16,166,1,upper_tail_only,-6.01(neg_to_pos),-2.377308240812148,0.004750734681427282
0.16,168,1,upper_tail_only,-6.01(neg_to_pos),-2.3773082256047102,0.004807812295410718
0.16,170,1,upper_tail_only,-6.01(neg_to_pos),-2.3773082107550945,0.004864886107017297
0.16,172,1,upper_tail_only,-6.01(neg_to_pos),-2.3773081962508185,0.004921956116626713
0.16,174,1,upper_tail_only,-6.01(neg_to_pos),-2.3773081820799735,0.004979022324619331
0.16,176,1,upper_tail_only,-6.01(neg_to_pos),-2.3773081682311936,0.005036084731374624
0.16,178,1,upper_tail_only,-6.01(neg_to_pos),-2.3773081546936212,0.00509314333727251
0.16,180,1,upper_tail_only,-6.01(neg_to_pos),-2.3773081414568837,0.005150198142692908
0.16,182,1,upper_tail_only,-6.01(neg_to_pos),-2.3773081285110638,0.005207249148015292
0.16,184,1,upper_tail_only,-6.01(neg_to_pos),-2.3773081158466742,0.005264296353619358
0.16,186,1,upper_tail_only,-6.01(neg_to_pos),-2.377308103454637,0.00532133975988458
0.16,188,1,upper_tail_only,-6.01(neg_to_pos),-2.37730809132626,0.0053783793671906555
0.16,190,1,upper_tail_only,-6.01(neg_to_pos),-2.377308079453217,0.005435415175917058
0.16,192,1,upper_tail_only,-6.01(neg_to_pos),-2.3773080678275287,0.005492447186443261
0.16,194,1,upper_tail_only,-6.01(neg_to_pos),-2.377308056441546,0.005549475399148518
0.16,196,1,upper_tail_only,-6.01(neg_to_pos),-2.377308045287929,0.005606499814412302
0.16,198,1,upper_tail_only,-6.01(neg_to_pos),-2.3773080343596384,0.005663520432613645
0.16,200,1,upper_tail_only,-6.01(neg_to_pos),-2.3773080236499133,0.005720537254132241
0.17,2,1,upper_tail_only,-5.61(neg_to_pos),-2.9280696841716383,5.739454077158257e-5
0.17,4,1,upper_tail_only,-5.62(neg_to_pos),-2.928016675872094,1.1478524745345275e-4
0.17,6,1,upper_tail_only,-5.63(neg_to_pos),-2.927999005712066,1.7217212042996977e-4
0.17,8,1,upper_tail_only,-5.63(neg_to_pos),-2.9279901704957627,2.2955516008504873e-4
0.17,10,1,upper_tail_only,-5.63(neg_to_pos),-2.9279848693223673,2.8693436680304885e-4
0.17,12,1,upper_tail_only,-5.63(neg_to_pos),-2.9279813351885977,3.443097409676632e-4
0.17,14,1,upper_tail_only,-5.63(neg_to_pos),-2.9279788107984324,4.0168128296302896e-4
0.17,16,1,upper_tail_only,-5.63(neg_to_pos),-2.927976917500941,4.590489931728392e-4
0.17,18,1,upper_tail_only,-5.63(neg_to_pos),-2.9279754449333417,5.164128719814531e-4
0.17,20,1,upper_tail_only,-5.63(neg_to_pos),-2.9279742668774444,5.737729197723418e-4
0.17,22,1,upper_tail_only,-5.63(neg_to_pos),-2.927973303012327,6.311291369291983e-4
0.17,24,1,upper_tail_only,-5.63(neg_to_pos),-2.9279724997905694,6.884815238359376e-4
0.17,26,1,upper_tail_only,-5.63(neg_to_pos),-2.9279718201408036,7.45830080876031e-4
0.17,28,1,upper_tail_only,-5.63(neg_to_pos),-2.9279712375834333,8.031748084333934e-4
0.17,30,1,upper_tail_only,-5.63(neg_to_pos),-2.92797073270006,8.605157068912739e-4
0.17,32,1,upper_tail_only,-5.63(neg_to_pos),-2.927970290926865,9.178527766333655e-4
0.17,34,1,upper_tail_only,-5.63(neg_to_pos),-2.927969901126798,9.751860180431393e-4
0.17,36,1,upper_tail_only,-5.63(neg_to_pos),-2.927969554637701,0.0010325154315038443
0.17,38,1,upper_tail_only,-5.63(neg_to_pos),-2.9279692446210226,0.0010898410173989515
0.17,40,1,upper_tail_only,-5.63(neg_to_pos),-2.927968965605916,0.0011471627761117098
0.17,42,1,upper_tail_only,-5.63(neg_to_pos),-2.9279687131635987,0.0012044807080255904
0.17,44,1,upper_tail_only,-5.63(neg_to_pos),-2.9279684836705187,0.001261794813523398
0.17,46,1,upper_tail_only,-5.63(neg_to_pos),-2.9279682741333053,0.001319105092988604
0.17,48,1,upper_tail_only,-5.63(neg_to_pos),-2.9279680820574807,0.0013764115468042348
0.17,50,1,upper_tail_only,-5.63(neg_to_pos),-2.927967905347685,0.0014337141753530958
0.17,52,1,upper_tail_only,-5.63(neg_to_pos),-2.9279677422309183,0.0014910129790186577
0.17,54,1,upper_tail_only,-5.63(neg_to_pos),-2.927967591196847,0.0015483079581835035
0.17,56,1,upper_tail_only,-5.63(neg_to_pos),-2.9279674509508995,0.0016055991132306602
0.17,58,1,upper_tail_only,-5.63(neg_to_pos),-2.927967320377067,0.0016628864445429326
0.17,60,1,upper_tail_only,-5.63(neg_to_pos),-2.9279671985081377,0.0017201699525031255
0.17,62,1,upper_tail_only,-5.63(neg_to_pos),-2.9279670845017045,0.001777449637493822
0.17,64,1,upper_tail_only,-5.63(neg_to_pos),-2.9279669776206596,0.001834725499898049
0.17,66,1,upper_tail_only,-5.63(neg_to_pos),-2.9279668772172416,0.001891997540098389
0.17,68,1,upper_tail_only,-5.63(neg_to_pos),-2.9279667827198965,0.0019492657584769812
0.17,70,1,upper_tail_only,-5.63(neg_to_pos),-2.9279666936223903,0.0020065301554170745
0.17,72,1,upper_tail_only,-5.63(neg_to_pos),-2.927966609474737,0.0020637907313005854
0.17,74,1,upper_tail_only,-5.63(neg_to_pos),-2.9279665298755977,0.002121047486510097
0.17,76,1,upper_tail_only,-5.63(neg_to_pos),-2.92796645446588,0.00217830042142797
0.17,78,1,upper_tail_only,-5.63(neg_to_pos),-2.9279663829233216,0.0022355495364367872
0.17,80,1,upper_tail_only,-5.63(neg_to_pos),-2.927966314957885,0.0022927948319186875
0.17,82,1,upper_tail_only,-5.63(neg_to_pos),-2.927966250307831,0.0023500363082558096
0.17,84,1,upper_tail_only,-5.63(neg_to_pos),-2.927966188736346,0.002407273965830292
0.17,86,1,upper_tail_only,-5.63(neg_to_pos),-2.927966130028648,0.002464507805024496
0.17,88,1,upper_tail_only,-5.63(neg_to_pos),-2.9279660739894773,0.0025217378262203383
0.17,90,1,upper_tail_only,-5.63(neg_to_pos),-2.927966020440932,0.002578964029799735
0.17,92,1,upper_tail_only,-5.63(neg_to_pos),-2.9279659692205824,0.0026361864161450477
0.17,94,1,upper_tail_only,-5.63(neg_to_pos),-2.9279659201798194,0.0026934049856377484
0.17,96,1,upper_tail_only,-5.63(neg_to_pos),-2.9279658731824183,0.0027506197386601983
0.17,98,1,upper_tail_only,-5.63(neg_to_pos),-2.927965828103276,0.0028078306755936477
0.17,100,1,upper_tail_only,-5.63(neg_to_pos),-2.9279657848272977,0.0028650377968204577
0.17,102,1,upper_tail_only,-5.63(neg_to_pos),-2.9279657432484143,0.0029222411027218786
0.17,104,1,upper_tail_only,-5.63(neg_to_pos),-2.9279657032687165,0.0029794405936798274
0.17,106,1,upper_tail_only,-5.63(neg_to_pos),-2.9279656647976853,0.0030366362700757765
0.17,108,1,upper_tail_only,-5.63(neg_to_pos),-2.9279656277515054,0.0030938281322916428
0.17,110,1,upper_tail_only,-5.63(neg_to_pos),-2.9279655920524577,0.0031510161807084547
0.17,112,1,upper_tail_only,-5.63(neg_to_pos),-2.927965557628374,0.003208200415707907
0.17,114,1,upper_tail_only,-5.63(neg_to_pos),-2.9279655244121523,0.003265380837671472
0.17,116,1,upper_tail_only,-5.63(neg_to_pos),-2.9279654923413165,0.003322557446980623
0.17,118,1,upper_tail_only,-5.63(neg_to_pos),-2.927965461357626,0.003379730244016388
0.17,120,1,upper_tail_only,-5.63(neg_to_pos),-2.927965431406724,0.0034368992291600176
0.17,122,1,upper_tail_only,-5.63(neg_to_pos),-2.9279654024378186,0.0034940644027932066
0.17,124,1,upper_tail_only,-5.63(neg_to_pos),-2.927965374403392,0.0035512257652965395
0.17,126,1,upper_tail_only,-5.63(neg_to_pos),-2.9279653472589473,0.003608383317051489
0.17,128,1,upper_tail_only,-5.63(neg_to_pos),-2.927965320962765,0.0036655370584388614
0.17,130,1,upper_tail_only,-5.63(neg_to_pos),-2.927965295475696,0.0037226869898399073
0.17,132,1,upper_tail_only,-5.63(neg_to_pos),-2.9279652707609607,0.0037798331116354333
0.17,134,1,upper_tail_only,-5.63(neg_to_pos),-2.9279652467839785,0.003836975424206468
0.17,136,1,upper_tail_only,-5.63(neg_to_pos),-2.927965223512201,0.0038941139279338177
0.17,138,1,upper_tail_only,-5.63(neg_to_pos),-2.9279652009149677,0.003951248623198067
0.17,140,1,upper_tail_only,-5.63(neg_to_pos),-2.927965178963368,0.0040083795103804665
0.17,142,1,upper_tail_only,-5.63(neg_to_pos),-2.9279651576301235,0.004065506589861156
0.17,144,1,upper_tail_only,-5.63(neg_to_pos),-2.9279651368894686,0.0041226298620213875
0.17,146,1,upper_tail_only,-5.63(neg_to_pos),-2.9279651167170497,0.0041797493272413
0.17,148,1,upper_tail_only,-5.63(neg_to_pos),-2.9279650970898317,0.004236864985901478
0.17,150,1,upper_tail_only,-5.63(neg_to_pos),-2.9279650779860056,0.004293976838382729
0.17,152,1,upper_tail_only,-5.63(neg_to_pos),-2.9279650593849107,0.004351084885065193
0.17,154,1,upper_tail_only,-5.63(neg_to_pos),-2.9279650412669613,0.004408189126329454
0.17,156,1,upper_tail_only,-5.63(neg_to_pos),-2.927965023613574,0.004465289562555652
0.17,158,1,upper_tail_only,-5.63(neg_to_pos),-2.9279650064071077,0.004522386194124373
0.17,160,1,upper_tail_only,-5.63(neg_to_pos),-2.9279649896308033,0.0045794790214157555
0.17,162,1,upper_tail_only,-5.63(neg_to_pos),-2.927964973268727,0.004636568044809941
0.17,164,1,upper_tail_only,-5.63(neg_to_pos),-2.9279649573057265,0.00469365326468707
0.17,166,1,upper_tail_only,-5.63(neg_to_pos),-2.9279649417273763,0.004750734681427282
0.17,168,1,upper_tail_only,-5.63(neg_to_pos),-2.9279649265199383,0.004807812295410718
0.17,170,1,upper_tail_only,-5.63(neg_to_pos),-2.9279649116703226,0.004864886107017297
0.17,172,1,upper_tail_only,-5.63(neg_to_pos),-2.9279648971660466,0.004921956116626713
0.17,174,1,upper_tail_only,-5.63(neg_to_pos),-2.9279648829952016,0.004979022324619331
0.17,176,1,upper_tail_only,-5.63(neg_to_pos),-2.9279648691464217,0.005036084731374624
0.17,178,1,upper_tail_only,-5.63(neg_to_pos),-2.9279648556088493,0.00509314333727251
0.17,180,1,upper_tail_only,-5.63(neg_to_pos),-2.927964842372112,0.005150198142692908
0.17,182,1,upper_tail_only,-5.63(neg_to_pos),-2.927964829426292,0.005207249148015292
0.17,184,1,upper_tail_only,-5.63(neg_to_pos),-2.9279648167619023,0.005264296353619358
0.17,186,1,upper_tail_only,-5.63(neg_to_pos),-2.927964804369865,0.00532133975988458
0.17,188,1,upper_tail_only,-5.63(neg_to_pos),-2.927964792241488,0.0053783793671906555
0.17,190,1,upper_tail_only,-5.63(neg_to_pos),-2.927964780368445,0.005435415175917058
0.17,192,1,upper_tail_only,-5.63(neg_to_pos),-2.927964768742757,0.005492447186443261
0.17,194,1,upper_tail_only,-5.63(neg_to_pos),-2.927964757356774,0.005549475399148518
0.17,196,1,upper_tail_only,-5.63(neg_to_pos),-2.9279647462031573,0.005606499814412302
0.17,198,1,upper_tail_only,-5.63(neg_to_pos),-2.9279647352748666,0.005663520432613645
0.17,200,1,upper_tail_only,-5.63(neg_to_pos),-2.9279647245651415,0.005720537254132241
0.18000000000000002,2,1,upper_tail_only,-5.27(neg_to_pos),-3.5388532543905713,5.739454077158257e-5
0.18000000000000002,4,1,upper_tail_only,-5.28(neg_to_pos),-3.538800246091027,1.1478524745345275e-4
0.18000000000000002,6,1,upper_tail_only,-5.28(neg_to_pos),-3.538782575930999,1.7217212042996977e-4
0.18000000000000002,8,1,upper_tail_only,-5.28(neg_to_pos),-3.5387737407146957,2.2955516008504873e-4
0.18000000000000002,10,1,upper_tail_only,-5.29(neg_to_pos),-3.5387684395413004,2.8693436680304885e-4
0.18000000000000002,12,1,upper_tail_only,-5.29(neg_to_pos),-3.5387649054075307,3.443097409676632e-4
0.18000000000000002,14,1,upper_tail_only,-5.29(neg_to_pos),-3.5387623810173654,4.0168128296302896e-4
0.18000000000000002,16,1,upper_tail_only,-5.29(neg_to_pos),-3.538760487719874,4.590489931728392e-4
0.18000000000000002,18,1,upper_tail_only,-5.29(neg_to_pos),-3.5387590151522748,5.164128719814531e-4
0.18000000000000002,20,1,upper_tail_only,-5.29(neg_to_pos),-3.5387578370963775,5.737729197723418e-4
0.18000000000000002,22,1,upper_tail_only,-5.29(neg_to_pos),-3.53875687323126,6.311291369291983e-4
0.18000000000000002,24,1,upper_tail_only,-5.29(neg_to_pos),-3.5387560700095024,6.884815238359376e-4
0.18000000000000002,26,1,upper_tail_only,-5.29(neg_to_pos),-3.5387553903597366,7.45830080876031e-4
0.18000000000000002,28,1,upper_tail_only,-5.29(neg_to_pos),-3.5387548078023663,8.031748084333934e-4
0.18000000000000002,30,1,upper_tail_only,-5.29(neg_to_pos),-3.538754302918993,8.605157068912739e-4
0.18000000000000002,32,1,upper_tail_only,-5.29(neg_to_pos),-3.538753861145798,9.178527766333655e-4
0.18000000000000002,34,1,upper_tail_only,-5.29(neg_to_pos),-3.538753471345731,9.751860180431393e-4
0.18000000000000002,36,1,upper_tail_only,-5.29(neg_to_pos),-3.538753124856634,0.0010325154315038443
0.18000000000000002,38,1,upper_tail_only,-5.29(neg_to_pos),-3.5387528148399556,0.0010898410173989515
0.18000000000000002,40,1,upper_tail_only,-5.29(neg_to_pos),-3.538752535824849,0.0011471627761117098
0.18000000000000002,42,1,upper_tail_only,-5.29(neg_to_pos),-3.538752283382532,0.0012044807080255904
