delta,S,nu_min,H_at_nu_min,H_at_minus_10,H_at_plus_10,H_left_boundary,H_right_boundary
0.24000000000000002,77,NA,NA,-8.894131432429692,0.002206925456397224,NA,-0.8524051140143096
0.24000000000000002,82,NA,NA,-8.894131264507484,0.0023500363082555875,NA,-0.8523802035621157
0.24000000000000002,87,NA,NA,-8.894131115886651,0.0024931232928482316,NA,-0.8523581557776265
0.24000000000000002,92,NA,NA,-8.894130983420236,0.0026361864161450477,NA,-0.8523385040144444
0.24000000000000002,97,NA,NA,-8.894130864610133,0.0027792256841141505,NA,-0.8523208778237583
0.24000000000000002,102,NA,NA,-8.894130757448067,0.0029222411027218786,NA,-0.8523049793807402
0.24000000000000002,107,NA,NA,-8.894130660301135,0.00306523267793235,NA,-0.8522905665192244
0.24000000000000002,112,NA,NA,-8.894130571828027,0.003208200415707907,NA,-0.8522774403099347
0.24000000000000002,117,NA,NA,-8.894130490916716,0.00335114432200867,NA,-0.8522654358232762
0.24000000000000002,122,NA,NA,-8.894130416637472,0.0034940644027932066,NA,-0.8522544151632339
0.24000000000000002,127,NA,NA,-8.894130348206982,0.003636960664017419,NA,-0.8522442621465691
0.24000000000000002,132,NA,NA,-8.894130284960614,0.0037798331116354333,NA,-0.8522348781911222
0.24000000000000002,137,NA,NA,-8.894130226330766,0.003922681751600043,NA,-0.8522261791043673
0.24000000000000002,142,NA,NA,-8.894130171829776,0.004065506589861156,NA,-0.852218092550348
0.24000000000000002,147,NA,NA,-8.894130121036333,0.0042083076323675694,NA,-0.852210556033512
0.24000000000000002,152,NA,NA,-8.894130073584563,0.004351084885065193,NA,-0.8522035152804142
0.24000000000000002,157,NA,NA,-8.894130029155196,0.004493838353898605,NA,-0.852196922930617
0.24000000000000002,162,NA,NA,-8.89412998746838,0.004636568044809941,NA,-0.8521907374699897
0.24000000000000002,167,NA,NA,-8.89412994827778,0.004779273963739783,NA,-0.8521849223556086
0.24000000000000002,172,NA,NA,-8.894129911365699,0.004921956116626713,NA,-0.8521794452932752
0.24000000000000002,177,NA,NA,-8.894129876539047,0.005064614509407095,NA,-0.8521742776374746
0.24000000000000002,182,NA,NA,-8.894129843625944,0.005207249148015292,NA,-0.8521693938902346
0.24000000000000002,187,NA,NA,-8.894129812472901,0.005349860038383891,NA,-0.8521647712803717
0.24000000000000002,192,NA,NA,-8.89412978294241,0.005492447186443261,NA,-0.8521603894084744
0.24000000000000002,197,NA,NA,-8.894129754910928,0.005635010598122214,NA,-0.8521562299459444
0.25,2,NA,NA,-10.159338491643247,5.739454077158257e-5,NA,-1.0665820966480055
0.25,7,NA,NA,-10.159262764499772,2.0086411939868043e-4,NA,-1.0554733645691639
0.25,12,NA,NA,-10.159250142660207,3.443097409676632e-4,NA,-1.0536078013441141
0.25,17,NA,NA,-10.159244945378253,4.8773141147839816e-4,NA,-1.052838447206165
0.25,22,NA,NA,-10.159242110483936,6.311291369289762e-4,NA,-1.0524185085959825
0.25,27,NA,NA,-10.159240325545678,7.74502923316156e-4,NA,-1.0521539973691332
0.25,32,NA,NA,-10.159239098398475,9.178527766333655e-4,NA,-1.0519720986162917
0.25,37,NA,NA,-10.15923820291157,0.0010611787028731445,NA,-1.051839337364631
0.25,42,NA,NA,-10.159237520635209,0.0012044807080255904,NA,-1.051738172156182
0.25,47,NA,NA,-10.159236983523648,0.00134775879807858,NA,-1.0516585230754534
0.25,52,NA,NA,-10.159236549702527,0.0014910129790186577,NA,-1.0515941857324753
0.25,57,NA,NA,-10.15923619199021,0.0016342432568297038,NA,-1.0515411320169172
0.25,62,NA,NA,-10.159235891973314,0.001777449637494044,NA,-1.0514966328251334
0.25,67,NA,NA,-10.159235636734977,0.0019206321269913396,NA,-1.0514587734886431
0.25,72,NA,NA,-10.159235416946347,0.0020637907313003634,NA,-1.0514261710560606
0.25,77,NA,NA,-10.15923522570165,0.002206925456397224,NA,-1.0513978016987289
0.25,82,NA,NA,-10.15923505777944,0.0023500363082555875,NA,-1.051372891246535
0.25,87,NA,NA,-10.159234909158608,0.0024931232928482316,NA,-1.0513508434620458
0.25,92,NA,NA,-10.159234776692193,0.0026361864161450477,NA,-1.0513311916988637
0.25,97,NA,NA,-10.15923465788209,0.0027792256841141505,NA,-1.0513135655081776
0.25,102,NA,NA,-10.159234550720024,0.0029222411027218786,NA,-1.0512976670651595
0.25,107,NA,NA,-10.159234453573092,0.00306523267793235,NA,-1.0512832542036437
0.25,112,NA,NA,-10.159234365099984,0.003208200415707907,NA,-1.051270127994354
0.25,117,NA,NA,-10.159234284188672,0.00335114432200867,NA,-1.0512581235076954
0.25,122,NA,NA,-10.159234209909428,0.0034940644027932066,NA,-1.051247102847653
0.25,127,NA,NA,-10.159234141478937,0.003636960664017419,NA,-1.0512369498309884
0.25,132,NA,NA,-10.15923407823257,0.0037798331116354333,NA,-1.0512275658755414
0.25,137,NA,NA,-10.15923401960272,0.003922681751600043,NA,-1.0512188667887865
0.25,142,NA,NA,-10.159233965101732,0.004065506589861156,NA,-1.0512107802347672
0.25,147,NA,NA,-10.159233914308292,0.0042083076323675694,NA,-1.0512032437179313
0.25,152,NA,NA,-10.15923386685652,0.004351084885065193,NA,-1.0511962029648334
0.25,157,NA,NA,-10.159233822427153,0.004493838353898605,NA,-1.0511896106150362
0.25,162,NA,NA,-10.159233780740337,0.004636568044809941,NA,-1.051183425154409
0.25,167,NA,NA,-10.159233741549736,0.004779273963739783,NA,-1.0511776100400279
0.25,172,NA,NA,-10.159233704637655,0.004921956116626713,NA,-1.0511721329776944
0.25,177,NA,NA,-10.159233669811002,0.005064614509407095,NA,-1.0511669653218938
0.25,182,NA,NA,-10.1592336368979,0.005207249148015292,NA,-1.0511620815746539
0.25,187,NA,NA,-10.159233605744857,0.005349860038383891,NA,-1.051157458964791
0.25,192,NA,NA,-10.159233576214366,0.005492447186443261,NA,-1.0511530770928936
0.25,197,NA,NA,-10.159233548182884,0.005635010598122214,NA,-1.0511489176303637
0.26,2,NA,NA,-11.563683141156165,5.739454077158257e-5,NA,-1.2770517813756106
0.26,7,NA,NA,-11.563607414012688,2.0086411939868043e-4,NA,-1.265943049296769
0.26,12,NA,NA,-11.563594792173124,3.443097409676632e-4,NA,-1.2640774860717192
0.26,17,NA,NA,-11.56358959489117,4.8773141147839816e-4,NA,-1.26330813193377
0.26,22,NA,NA,-11.563586759996852,6.311291369289762e-4,NA,-1.2628881933235876
0.26,27,NA,NA,-11.563584975058594,7.74502923316156e-4,NA,-1.2626236820967383
0.26,32,NA,NA,-11.563583747911391,9.178527766333655e-4,NA,-1.2624417833438968
0.26,37,NA,NA,-11.563582852424489,0.0010611787028731445,NA,-1.2623090220922362
0.26,42,NA,NA,-11.563582170148125,0.0012044807080255904,NA,-1.2622078568837871
0.26,47,NA,NA,-11.563581633036565,0.00134775879807858,NA,-1.2621282078030585
0.26,52,NA,NA,-11.563581199215443,0.0014910129790186577,NA,-1.2620638704600804
0.26,57,NA,NA,-11.563580841503127,0.0016342432568297038,NA,-1.2620108167445223
0.26,62,NA,NA,-11.56358054148623,0.001777449637494044,NA,-1.2619663175527385
0.26,67,NA,NA,-11.563580286247893,0.0019206321269913396,NA,-1.2619284582162482
0.26,72,NA,NA,-11.563580066459263,0.0020637907313003634,NA,-1.2618958557836657
0.26,77,NA,NA,-11.563579875214565,0.002206925456397224,NA,-1.261867486426334
0.26,82,NA,NA,-11.563579707292357,0.0023500363082555875,NA,-1.26184257597414
0.26,87,NA,NA,-11.563579558671524,0.0024931232928482316,NA,-1.2618205281896508
0.26,92,NA,NA,-11.56357942620511,0.0026361864161450477,NA,-1.2618008764264688
0.26,97,NA,NA,-11.563579307395006,0.0027792256841141505,NA,-1.2617832502357826
0.26,102,NA,NA,-11.56357920023294,0.0029222411027218786,NA,-1.2617673517927646
0.26,107,NA,NA,-11.563579103086008,0.00306523267793235,NA,-1.2617529389312487
0.26,112,NA,NA,-11.5635790146129,0.003208200415707907,NA,-1.261739812721959
0.26,117,NA,NA,-11.563578933701589,0.00335114432200867,NA,-1.2617278082353005
0.26,122,NA,NA,-11.563578859422345,0.0034940644027932066,NA,-1.2617167875752582
0.26,127,NA,NA,-11.563578790991855,0.003636960664017419,NA,-1.2617066345585934
0.26,132,NA,NA,-11.563578727745487,0.0037798331116354333,NA,-1.2616972506031465
0.26,137,NA,NA,-11.563578669115639,0.003922681751600043,NA,-1.2616885515163916
0.26,142,NA,NA,-11.563578614614649,0.004065506589861156,NA,-1.2616804649623723
0.26,147,NA,NA,-11.563578563821206,0.0042083076323675694,NA,-1.2616729284455364
0.26,152,NA,NA,-11.563578516369436,0.004351084885065193,NA,-1.2616658876924385
0.26,157,NA,NA,-11.563578471940069,0.004493838353898605,NA,-1.2616592953426413
0.26,162,NA,NA,-11.563578430253253,0.004636568044809941,NA,-1.261653109882014
0.26,167,NA,NA,-11.563578391062652,0.004779273963739783,NA,-1.261647294767633
0.26,172,NA,NA,-11.563578354150572,0.004921956116626713,NA,-1.2616418177052995
0.26,177,NA,NA,-11.56357831932392,0.005064614509407095,NA,-1.2616366500494989
0.26,182,NA,NA,-11.563578286410817,0.005207249148015292,NA,-1.261631766302259
0.26,187,NA,NA,-11.563578255257774,0.005349860038383891,NA,-1.261627143692396
0.26,192,NA,NA,-11.563578225727284,0.005492447186443261,NA,-1.2616227618204987
0.26,197,NA,NA,-11.5635781976958,0.005635010598122214,NA,-1.2616186023579687
0.27,2,NA,NA,-13.122746976491264,5.739454077158257e-5,NA,-1.4996813265808022
0.27,7,NA,NA,-13.122671249347789,2.0086411939868043e-4,NA,-1.4885725945019606
0.27,12,NA,NA,-13.122658627508224,3.443097409676632e-4,NA,-1.4867070312769108
0.27,17,NA,NA,-13.12265343022627,4.8773141147839816e-4,NA,-1.4859376771389616
0.27,22,NA,NA,-13.122650595331953,6.311291369289762e-4,NA,-1.4855177385287792
0.27,27,NA,NA,-13.122648810393695,7.74502923316156e-4,NA,-1.4852532273019299
0.27,32,NA,NA,-13.122647583246492,9.178527766333655e-4,NA,-1.4850713285490884
0.27,37,NA,NA,-13.122646687759588,0.0010611787028731445,NA,-1.4849385672974278
0.27,42,NA,NA,-13.122646005483226,0.0012044807080255904,NA,-1.4848374020889787
0.27,47,NA,NA,-13.122645468371665,0.00134775879807858,NA,-1.48475775300825
0.27,52,NA,NA,-13.122645034550544,0.0014910129790186577,NA,-1.484693415665272
0.27,57,NA,NA,-13.122644676838227,0.0016342432568297038,NA,-1.484640361949714
0.27,62,NA,NA,-13.12264437682133,0.001777449637494044,NA,-1.48459586275793
0.27,67,NA,NA,-13.122644121582994,0.0019206321269913396,NA,-1.4845580034214398
0.27,72,NA,NA,-13.122643901794364,0.0020637907313003634,NA,-1.4845254009888573
0.27,77,NA,NA,-13.122643710549667,0.002206925456397224,NA,-1.4844970316315256
0.27,82,NA,NA,-13.122643542627458,0.0023500363082555875,NA,-1.4844721211793317
0.27,87,NA,NA,-13.122643394006625,0.0024931232928482316,NA,-1.4844500733948425
0.27,92,NA,NA,-13.12264326154021,0.0026361864161450477,NA,-1.4844304216316604
0.27,97,NA,NA,-13.122643142730107,0.0027792256841141505,NA,-1.4844127954409743
0.27,102,NA,NA,-13.122643035568041,0.0029222411027218786,NA,-1.4843968969979562
0.27,107,NA,NA,-13.122642938421109,0.00306523267793235,NA,-1.4843824841364404
0.27,112,NA,NA,-13.122642849948,0.003208200415707907,NA,-1.4843693579271506
0.27,117,NA,NA,-13.12264276903669,0.00335114432200867,NA,-1.4843573534404921
0.27,122,NA,NA,-13.122642694757445,0.0034940644027932066,NA,-1.4843463327804498
0.27,127,NA,NA,-13.122642626326954,0.003636960664017419,NA,-1.484336179763785
0.27,132,NA,NA,-13.122642563080587,0.0037798331116354333,NA,-1.4843267958083382
0.27,137,NA,NA,-13.122642504450738,0.003922681751600043,NA,-1.4843180967215832
0.27,142,NA,NA,-13.12264244994975,0.004065506589861156,NA,-1.484310010167564
0.27,147,NA,NA,-13.122642399156309,0.0042083076323675694,NA,-1.484302473650728
0.27,152,NA,NA,-13.122642351704537,0.004351084885065193,NA,-1.48429543289763
0.27,157,NA,NA,-13.12264230727517,0.004493838353898605,NA,-1.484288840547833
0.27,162,NA,NA,-13.122642265588354,0.004636568044809941,NA,-1.4842826550872057
0.27,167,NA,NA,-13.122642226397753,0.004779273963739783,NA,-1.4842768399728246
0.27,172,NA,NA,-13.122642189485672,0.004921956116626713,NA,-1.484271362910491
0.27,177,NA,NA,-13.122642154659019,0.005064614509407095,NA,-1.4842661952546905
0.27,182,NA,NA,-13.122642121745917,0.005207249148015292,NA,-1.4842613115074506
0.27,187,NA,NA,-13.122642090592874,0.005349860038383891,NA,-1.4842566888975877
0.27,192,NA,NA,-13.122642061062383,0.005492447186443261,NA,-1.4842523070256903
0.27,197,NA,NA,-13.122642033030901,0.005635010598122214,NA,-1.4842481475631604
0.28,2,NA,NA,-14.85374567072397,5.739454077158257e-5,NA,-1.7351954043274098
0.28,7,NA,NA,-14.853669943580496,2.0086411939868043e-4,NA,-1.7240866722485682
0.28,12,NA,NA,-14.853657321740931,3.443097409676632e-4,NA,-1.7222211090235184
0.28,17,NA,NA,-14.853652124458977,4.8773141147839816e-4,NA,-1.7214517548855692
0.28,22,NA,NA,-14.85364928956466,6.311291369289762e-4,NA,-1.7210318162753868
0.28,27,NA,NA,-14.853647504626402,7.74502923316156e-4,NA,-1.7207673050485375
0.28,32,NA,NA,-14.853646277479198,9.178527766333655e-4,NA,-1.720585406295696
0.28,37,NA,NA,-14.853645381992294,0.0010611787028731445,NA,-1.7204526450440354
0.28,42,NA,NA,-14.853644699715932,0.0012044807080255904,NA,-1.7203514798355863
0.28,47,NA,NA,-14.853644162604372,0.00134775879807858,NA,-1.7202718307548577
0.28,52,NA,NA,-14.85364372878325,0.0014910129790186577,NA,-1.7202074934118796
0.28,57,NA,NA,-14.853643371070934,0.0016342432568297038,NA,-1.7201544396963215
0.28,62,NA,NA,-14.853643071054037,0.001777449637494044,NA,-1.7201099405045377
0.28,67,NA,NA,-14.8536428158157,0.0019206321269913396,NA,-1.7200720811680474
0.28,72,NA,NA,-14.85364259602707,0.0020637907313003634,NA,-1.720039478735465
0.28,77,NA,NA,-14.853642404782374,0.002206925456397224,NA,-1.7200111093781332
0.28,82,NA,NA,-14.853642236860164,0.0023500363082555875,NA,-1.7199861989259393
0.28,87,NA,NA,-14.853642088239331,0.0024931232928482316,NA,-1.71996415114145
0.28,92,NA,NA,-14.853641955772916,0.0026361864161450477,NA,-1.719944499378268
0.28,97,NA,NA,-14.853641836962813,0.0027792256841141505,NA,-1.7199268731875819
0.28,102,NA,NA,-14.853641729800747,0.0029222411027218786,NA,-1.7199109747445638
0.28,107,NA,NA,-14.853641632653815,0.00306523267793235,NA,-1.719896561883048
0.28,112,NA,NA,-14.853641544180707,0.003208200415707907,NA,-1.7198834356737582
0.28,117,NA,NA,-14.853641463269396,0.00335114432200867,NA,-1.7198714311870997
0.28,122,NA,NA,-14.853641388990152,0.0034940644027932066,NA,-1.7198604105270574
0.28,127,NA,NA,-14.85364132055966,0.003636960664017419,NA,-1.7198502575103927
0.28,132,NA,NA,-14.853641257313294,0.0037798331116354333,NA,-1.7198408735549457
0.28,137,NA,NA,-14.853641198683444,0.003922681751600043,NA,-1.7198321744681908
0.28,142,NA,NA,-14.853641144182456,0.004065506589861156,NA,-1.7198240879141715
0.28,147,NA,NA,-14.853641093389015,0.0042083076323675694,NA,-1.7198165513973356
0.28,152,NA,NA,-14.853641045937243,0.004351084885065193,NA,-1.7198095106442377
0.28,157,NA,NA,-14.853641001507876,0.004493838353898605,NA,-1.7198029182944405
0.28,162,NA,NA,-14.85364095982106,0.004636568044809941,NA,-1.7197967328338133
0.28,167,NA,NA,-14.85364092063046,0.004779273963739783,NA,-1.7197909177194322
0.28,172,NA,NA,-14.853640883718379,0.004921956116626713,NA,-1.7197854406570987
0.28,177,NA,NA,-14.853640848891725,0.005064614509407095,NA,-1.719780273001298
0.28,182,NA,NA,-14.853640815978624,0.005207249148015292,NA,-1.7197753892540582
0.28,187,NA,NA,-14.853640784825581,0.005349860038383891,NA,-1.7197707666441953
0.28,192,NA,NA,-14.853640755295089,0.005492447186443261,NA,-1.719766384772298
0.28,197,NA,NA,-14.853640727263608,0.005635010598122214,NA,-1.719762225309768
0.29000000000000004,2,NA,NA,-16.775829094920645,5.739454077158257e-5,NA,-1.9843631238800716
0.29000000000000004,7,NA,NA,-16.77575336777717,2.0086411939868043e-4,NA,-1.97325439180123
0.29000000000000004,12,NA,NA,-16.775740745937604,3.443097409676632e-4,NA,-1.9713888285761803
0.29000000000000004,17,NA,NA,-16.77573554865565,4.8773141147839816e-4,NA,-1.970619474438231
0.29000000000000004,22,NA,NA,-16.775732713761332,6.311291369289762e-4,NA,-1.9701995358280486
0.29000000000000004,27,NA,NA,-16.775730928823076,7.74502923316156e-4,NA,-1.9699350246011993
0.29000000000000004,32,NA,NA,-16.77572970167587,9.178527766333655e-4,NA,-1.9697531258483578
0.29000000000000004,37,NA,NA,-16.77572880618897,0.0010611787028731445,NA,-1.9696203645966972
0.29000000000000004,42,NA,NA,-16.775728123912607,0.0012044807080255904,NA,-1.9695191993882482
0.29000000000000004,47,NA,NA,-16.775727586801047,0.00134775879807858,NA,-1.9694395503075195
0.29000000000000004,52,NA,NA,-16.775727152979925,0.0014910129790186577,NA,-1.9693752129645414
0.29000000000000004,57,NA,NA,-16.77572679526761,0.0016342432568297038,NA,-1.9693221592489834
0.29000000000000004,62,NA,NA,-16.775726495250712,0.001777449637494044,NA,-1.9692776600571995
0.29000000000000004,67,NA,NA,-16.775726240012375,0.0019206321269913396,NA,-1.9692398007207093
0.29000000000000004,72,NA,NA,-16.775726020223743,0.0020637907313003634,NA,-1.9692071982881267
0.29000000000000004,77,NA,NA,-16.77572582897905,0.002206925456397224,NA,-1.969178828930795
0.29000000000000004,82,NA,NA,-16.77572566105684,0.0023500363082555875,NA,-1.969153918478601
0.29000000000000004,87,NA,NA,-16.775725512436004,0.0024931232928482316,NA,-1.9691318706941119
0.29000000000000004,92,NA,NA,-16.77572537996959,0.0026361864161450477,NA,-1.9691122189309298
0.29000000000000004,97,NA,NA,-16.77572526115949,0.0027792256841141505,NA,-1.9690945927402437
0.29000000000000004,102,NA,NA,-16.77572515399742,0.0029222411027218786,NA,-1.9690786942972256
0.29000000000000004,107,NA,NA,-16.77572505685049,0.00306523267793235,NA,-1.9690642814357098
0.29000000000000004,112,NA,NA,-16.775724968377382,0.003208200415707907,NA,-1.96905115522642
0.29000000000000004,117,NA,NA,-16.77572488746607,0.00335114432200867,NA,-1.9690391507397615
0.29000000000000004,122,NA,NA,-16.775724813186827,0.0034940644027932066,NA,-1.9690281300797192
0.29000000000000004,127,NA,NA,-16.775724744756335,0.003636960664017419,NA,-1.9690179770630545
0.29000000000000004,132,NA,NA,-16.775724681509967,0.0037798331116354333,NA,-1.9690085931076076
0.29000000000000004,137,NA,NA,-16.77572462288012,0.003922681751600043,NA,-1.9689998940208526
0.29000000000000004,142,NA,NA,-16.775724568379133,0.004065506589861156,NA,-1.9689918074668333
0.29000000000000004,147,NA,NA,-16.77572451758569,0.0042083076323675694,NA,-1.9689842709499974
0.29000000000000004,152,NA,NA,-16.77572447013392,0.004351084885065193,NA,-1.9689772301968995
0.29000000000000004,157,NA,NA,-16.775724425704553,0.004493838353898605,NA,-1.9689706378471024
0.29000000000000004,162,NA,NA,-16.775724384017735,0.004636568044809941,NA,-1.968964452386475
0.29000000000000004,167,NA,NA,-16.775724344827132,0.004779273963739783,NA,-1.968958637272094
0.29000000000000004,172,NA,NA,-16.775724307915056,0.004921956116626713,NA,-1.9689531602097605
0.29000000000000004,177,NA,NA,-16.7757242730884,0.005064614509407095,NA,-1.96894799255396
0.29000000000000004,182,NA,NA,-16.7757242401753,0.005207249148015292,NA,-1.96894310880672
0.29000000000000004,187,NA,NA,-16.775724209022254,0.005349860038383891,NA,-1.968938486196857
0.29000000000000004,192,NA,NA,-16.775724179491764,0.005492447186443261,NA,-1.9689341043249597
0.29000000000000004,197,NA,NA,-16.77572415146028,0.005635010598122214,NA,-1.9689299448624298
0.3,2,NA,NA,-18.910300684052185,5.739454077158257e-5,NA,-2.248000829681752
0.3,7,NA,NA,-18.91022495690871,2.0086411939868043e-4,NA,-2.2368920976029103
0.3,12,NA,NA,-18.910212335069144,3.443097409676632e-4,NA,-2.2350265343778606
0.3,17,NA,NA,-18.91020713778719,4.8773141147839816e-4,NA,-2.2342571802399114
0.3,22,NA,NA,-18.910204302892872,6.311291369289762e-4,NA,-2.233837241629729
0.3,27,NA,NA,-18.910202517954616,7.74502923316156e-4,NA,-2.2335727304028796
0.3,32,NA,NA,-18.910201290807414,9.178527766333655e-4,NA,-2.233390831650038
0.3,37,NA,NA,-18.91020039532051,0.0010611787028731445,NA,-2.2332580703983775
0.3,42,NA,NA,-18.910199713044147,0.0012044807080255904,NA,-2.2331569051899285
0.3,47,NA,NA,-18.910199175932586,0.00134775879807858,NA,-2.2330772561092
0.3,52,NA,NA,-18.910198742111465,0.0014910129790186577,NA,-2.2330129187662218
0.3,57,NA,NA,-18.91019838439915,0.0016342432568297038,NA,-2.2329598650506637
0.3,62,NA,NA,-18.91019808438225,0.001777449637494044,NA,-2.23291536585888
0.3,67,NA,NA,-18.910197829143915,0.0019206321269913396,NA,-2.2328775065223896
0.3,72,NA,NA,-18.910197609355286,0.0020637907313003634,NA,-2.232844904089807
0.3,77,NA,NA,-18.910197418110588,0.002206925456397224,NA,-2.2328165347324753
0.3,82,NA,NA,-18.91019725018838,0.0023500363082555875,NA,-2.2327916242802814
0.3,87,NA,NA,-18.910197101567547,0.0024931232928482316,NA,-2.232769576495792
0.3,92,NA,NA,-18.91019696910113,0.0026361864161450477,NA,-2.23274992473261
0.3,97,NA,NA,-18.91019685029103,0.0027792256841141505,NA,-2.232732298541924
0.3,102,NA,NA,-18.91019674312896,0.0029222411027218786,NA,-2.232716400098906
0.3,107,NA,NA,-18.91019664598203,0.00306523267793235,NA,-2.23270198723739
0.3,112,NA,NA,-18.91019655750892,0.003208200415707907,NA,-2.2326888610281004
0.3,117,NA,NA,-18.91019647659761,0.00335114432200867,NA,-2.232676856541442
0.3,122,NA,NA,-18.910196402318366,0.0034940644027932066,NA,-2.2326658358813996
0.3,127,NA,NA,-18.910196333887875,0.003636960664017419,NA,-2.232655682864735
0.3,132,NA,NA,-18.910196270641507,0.0037798331116354333,NA,-2.232646298909288
0.3,137,NA,NA,-18.91019621201166,0.003922681751600043,NA,-2.232637599822533
0.3,142,NA,NA,-18.910196157510672,0.004065506589861156,NA,-2.2326295132685137
0.3,147,NA,NA,-18.91019610671723,0.0042083076323675694,NA,-2.2326219767516777
0.3,152,NA,NA,-18.91019605926546,0.004351084885065193,NA,-2.23261493599858
0.3,157,NA,NA,-18.91019601483609,0.004493838353898605,NA,-2.2326083436487827
0.3,162,NA,NA,-18.910195973149275,0.004636568044809941,NA,-2.2326021581881554
0.3,167,NA,NA,-18.910195933958672,0.004779273963739783,NA,-2.2325963430737743
0.3,172,NA,NA,-18.910195897046595,0.004921956116626713,NA,-2.232590866011441
0.3,177,NA,NA,-18.91019586221994,0.005064614509407095,NA,-2.2325856983556402
0.3,182,NA,NA,-18.91019582930684,0.005207249148015292,NA,-2.2325808146084003
0.3,187,NA,NA,-18.910195798153794,0.005349860038383891,NA,-2.2325761919985374
0.3,192,NA,NA,-18.910195768623304,0.005492447186443261,NA,-2.23257181012664
0.3,197,NA,NA,-18.910195740591824,0.005635010598122214,NA,-2.23256765066411
0.31,2,NA,NA,-21.280861911868914,5.739454077158257e-5,NA,-2.526975079911522
0.31,7,NA,NA,-21.28078618472544,2.0086411939868043e-4,NA,-2.5158663478326804
0.31,12,NA,NA,-21.280773562885873,3.443097409676632e-4,NA,-2.5140007846076307
0.31,17,NA,NA,-21.28076836560392,4.8773141147839816e-4,NA,-2.5132314304696814
0.31,22,NA,NA,-21.2807655307096,6.311291369289762e-4,NA,-2.512811491859499
0.31,27,NA,NA,-21.280763745771345,7.74502923316156e-4,NA,-2.5125469806326497
0.31,32,NA,NA,-21.280762518624144,9.178527766333655e-4,NA,-2.5123650818798082
0.31,37,NA,NA,-21.280761623137238,0.0010611787028731445,NA,-2.5122323206281476
0.31,42,NA,NA,-21.280760940860876,0.0012044807080255904,NA,-2.5121311554196986
0.31,47,NA,NA,-21.280760403749316,0.00134775879807858,NA,-2.51205150633897
0.31,52,NA,NA,-21.280759969928194,0.0014910129790186577,NA,-2.511987168995992
0.31,57,NA,NA,-21.280759612215878,0.0016342432568297038,NA,-2.5119341152804338
0.31,62,NA,NA,-21.28075931219898,0.001777449637494044,NA,-2.51188961608865
0.31,67,NA,NA,-21.280759056960644,0.0019206321269913396,NA,-2.5118517567521597
0.31,72,NA,NA,-21.280758837172016,0.0020637907313003634,NA,-2.511819154319577
0.31,77,NA,NA,-21.280758645927317,0.002206925456397224,NA,-2.5117907849622454
0.31,82,NA,NA,-21.280758478005108,0.0023500363082555875,NA,-2.5117658745100515
0.31,87,NA,NA,-21.280758329384277,0.0024931232928482316,NA,-2.5117438267255623
0.31,92,NA,NA,-21.28075819691786,0.0026361864161450477,NA,-2.51172417496238
0.31,97,NA,NA,-21.28075807810776,0.0027792256841141505,NA,-2.511706548771694
0.31,102,NA,NA,-21.28075797094569,0.0029222411027218786,NA,-2.511690650328676
0.31,107,NA,NA,-21.28075787379876,0.00306523267793235,NA,-2.51167623746716
0.31,112,NA,NA,-21.28075778532565,0.003208200415707907,NA,-2.5116631112578705
0.31,117,NA,NA,-21.280757704414338,0.00335114432200867,NA,-2.511651106771212
0.31,122,NA,NA,-21.280757630135096,0.0034940644027932066,NA,-2.5116400861111696
0.31,127,NA,NA,-21.280757561704604,0.003636960664017419,NA,-2.511629933094505
0.31,132,NA,NA,-21.280757498458236,0.0037798331116354333,NA,-2.511620549139058
0.31,137,NA,NA,-21.28075743982839,0.003922681751600043,NA,-2.511611850052303
0.31,142,NA,NA,-21.2807573853274,0.004065506589861156,NA,-2.5116037634982837
0.31,147,NA,NA,-21.28075733453396,0.0042083076323675694,NA,-2.511596226981448
0.31,152,NA,NA,-21.28075728708219,0.004351084885065193,NA,-2.51158918622835
0.31,157,NA,NA,-21.280757242652818,0.004493838353898605,NA,-2.5115825938785528
0.31,162,NA,NA,-21.280757200966004,0.004636568044809941,NA,-2.5115764084179255
0.31,167,NA,NA,-21.2807571617754,0.004779273963739783,NA,-2.5115705933035444
0.31,172,NA,NA,-21.280757124863324,0.004921956116626713,NA,-2.511565116241211
0.31,177,NA,NA,-21.28075709003667,0.005064614509407095,NA,-2.5115599485854103
0.31,182,NA,NA,-21.28075705712357,0.005207249148015292,NA,-2.5115550648381704
0.31,187,NA,NA,-21.280757025970523,0.005349860038383891,NA,-2.5115504422283075
0.31,192,NA,NA,-21.280756996440033,0.005492447186443261,NA,-2.51154606035641
0.31,197,NA,NA,-21.280756968408554,0.005635010598122214,NA,-2.51154190089388
0.32,2,NA,NA,-23.913884774658076,5.739454077158257e-5,NA,-2.8222058175510902
0.32,7,NA,NA,-23.9138090475146,2.0086411939868043e-4,NA,-2.8110970854722486
0.32,12,NA,NA,-23.913796425675034,3.443097409676632e-4,NA,-2.809231522247199
0.32,17,NA,NA,-23.91379122839308,4.8773141147839816e-4,NA,-2.8084621681092496
0.32,22,NA,NA,-23.913788393498763,6.311291369289762e-4,NA,-2.8080422294990672
0.32,27,NA,NA,-23.913786608560507,7.74502923316156e-4,NA,-2.807777718272218
0.32,32,NA,NA,-23.913785381413305,9.178527766333655e-4,NA,-2.8075958195193764
0.32,37,NA,NA,-23.9137844859264,0.0010611787028731445,NA,-2.807463058267716
